Feature1,Feature2,Feature3,Feature4,Feature5,Output
53.46448209496975,19.233049431981428,1,45.345766894427456,-0.13699548944245826,1
43.19975278421509,26.805191261552487,1,59.80340707747946,-0.5193963718261266,1
52.322536971610035,23.38455103296251,1,55.28192252963861,-0.3409078773460798,1
52.93072473298681,38.21007580068185,1,27.44767611432034,0.4283166923752375,1
42.85648581973632,35.04908544671317,0,87.29350940513392,0.07715649621771674,1
68.65774511144757,26.559248274111383,0,70.92467046971535,-0.5938114080687051,1
54.73832920911788,41.26217902672154,0,85.41175373666232,-0.16563141031763223,1
38.08696502797351,34.90882743495797,1,87.2887851414525,0.0785770297191498,1
56.5655360863383,28.37584308245689,0,77.35202682991658,-2.128734094414812,0
40.253183297726785,17.502971425632133,1,49.52895411247456,0.4581681147886987,1
57.87084603742452,41.45471286295371,0,64.94920795138822,-0.9797212247168068,0
61.58595579007404,23.05213766618202,0,24.432886550776885,-1.153332403205745,0
41.7931768164829,21.773006265215542,1,70.62808757274169,-1.6873443471107104,1
59.63376129244322,35.1128521600482,0,26.132793016535267,-1.7938924978678903,0
54.12780926936498,42.19876203169636,0,72.45546314591411,-1.3554475031122892,0
58.2206015999449,36.921364092552594,1,30.66383446785718,-0.7090209576304904,0
68.96792982653947,32.8195456002618,0,20.579617013519798,1.9532591375265682,1
47.54611883997129,32.97377170832643,1,24.87560411286617,-0.5258796758952039,0
42.4626383564251,34.267077793901535,0,10.179292169716325,0.17775010626803134,0
41.10485570374477,33.79464294893383,0,74.68656560681772,0.4004813865063287,1
41.841897150345616,31.405957119846878,0,75.91609441525412,0.13106518621584873,1
49.228982905858956,30.52100551975938,0,56.34400149219335,-0.07744346072599365,1
53.41151974816644,29.687034360502388,0,24.522652094984533,-1.1952937635992447,0
52.766907993300194,26.23017705566662,0,17.519890375962078,1.4509275482792119,1
58.27183249036024,28.59662461566613,0,11.721606979355832,1.8071966436378852,1
50.13001891877907,21.535215929023074,0,24.917335926869864,-1.6826586941226858,0
64.53534077157317,29.50830186602625,1,90.17699814848321,-1.0240285908863795,1
47.35343166762044,25.057044464245415,1,31.738315753151358,-0.2798103423770061,1
77.20169166589619,24.482053413921143,0,41.88441944954941,-0.9645377949101913,1
56.25667347765006,30.899470755767393,0,19.481093603319987,0.5059655534558652,1
41.42842443583717,36.960011431723,1,30.012517427335325,-0.7282722024066131,0
39.29107501938888,34.59158303001156,0,56.73021137021846,2.1650560678066024,1
54.824724152431855,22.147496981884114,0,64.69774147860873,1.190548594343596,1
47.76537214674149,25.051859317148313,1,32.081708274959,0.2125740306322149,1
57.14000494092092,34.70385593994108,0,15.195894330260549,1.0269862633197322,1
54.73237624573545,25.087563032308452,0,45.19295822146588,1.105900424357309,1
49.271710873431275,28.876834250014877,1,31.078303383370073,-0.5639474880582432,1
41.532062819315954,32.75026049512276,0,29.759853090682174,-0.8162172445419648,0
34.851527753141355,25.158277725681824,0,96.38765224421097,0.07814306296964744,1
45.53485047932979,30.5268775307298,1,65.46704373331517,0.861636124497944,1
58.56398794323472,23.329872525408977,0,60.11905988548863,0.13906039865341766,1
52.14093744130204,26.99316178024393,1,47.41975931709897,-1.5769964821909972,0
37.542612212880115,31.598909670712686,0,48.60499000871298,-0.8028244439508423,0
51.73180925851182,22.035031332341653,0,58.68145034542727,-0.07397286359437803,1
53.85317379728837,32.202373689801995,1,72.67868263324965,-0.07566560432583026,1
41.16142563798867,29.901811005366593,1,73.19314865636466,1.9725421767898081,1
51.53725105945528,32.76244977208574,0,25.45245169349046,-1.385987942398998,0
50.58208718446,31.119570670323306,1,55.01014768689643,0.5055892418358746,1
38.57029702169377,36.82070214986922,1,47.07622855306918,1.4891131083282896,1
53.577873603482836,30.626122513239537,0,88.34742696424458,2.271449745422796,1
55.60784526368234,27.852972294373735,0,66.82770290965388,-0.40439742318396127,1
60.830512431752766,30.611487515161418,0,57.92536597743836,0.4914294527201998,1
60.53802052034903,32.716490145181936,1,20.38551779610256,0.5697603571986469,1
36.22330632042909,30.24430035162852,1,64.50741003910703,0.19548173155329082,1
40.62174960084877,30.202958456019413,1,20.548351511221007,-0.09884520123930605,1
55.1503526720866,26.490041560966223,1,40.34859180091769,0.4359753895000459,1
55.13785950912209,26.68549541224526,0,22.855776833289866,-2.5322460852196853,0
55.150476863060476,22.986973641001534,1,72.28662823219321,0.6820694900626313,1
88.52731490654722,38.7478837159347,0,28.562690245253734,0.12617790366196718,1
55.70890510693167,23.780683823043574,1,45.26734358692234,-0.22247489677826537,1
61.35565640180599,26.53547401102046,0,90.61072998569009,2.046862195719558,1
59.54001763493203,26.40796367215401,0,28.388474505907325,-0.6749340187905523,1
56.51391251305798,34.474621884722204,0,55.70245575629012,-0.4030759890650308,1
46.84730755359654,28.52525160853986,1,47.73444950494198,1.991553302204734,1
57.589692204932675,36.23871036336867,0,11.631163694115676,-0.8320613048498566,0
42.27174785462428,26.63254687878066,0,81.34823022155315,-0.5501152829365389,1
47.63181393259991,31.39497081111901,1,16.214131568313974,-0.14702542343084998,1
45.14636452170897,25.823264733701215,0,52.682951887925825,0.8407344821295493,1
50.81874139386323,40.72574563886694,1,60.46104654450549,0.2078025073533134,1
73.14658566673509,24.062007904852436,1,66.55838109531284,-1.2926253471522626,1
31.32734807408252,31.549103551135136,0,71.9768466377088,-0.5321685631271895,0
56.86260190374514,33.168884404660496,0,32.79451451704436,-0.6073544332122114,0
33.87284128810349,32.06899548725749,1,10.898089899260444,-0.07722104522304557,0
45.280681342105666,29.073561705611457,0,75.10992961194208,0.4258436586298291,1
60.889505969673664,29.35089650133287,1,58.20909394128207,0.4182057558879721,1
50.64280019095463,30.219057359895547,1,85.25059328865238,-1.7760117540484022,1
39.22255222070694,29.264989991857558,1,83.92495266106249,1.063940987560856,1
42.84696290740032,34.81939558397455,0,85.89935510090949,0.2525688459966235,1
56.79597748934676,41.05261500795676,1,53.65851939815862,1.3845320475939062,1
42.69633368282864,27.212541074960832,0,40.02655562531791,0.4441983272906719,1
52.16458589581975,23.150985102104613,0,81.2402382332233,1.1013229577357622,1
50.45571839903814,29.558589758243727,0,50.616470172632944,0.46654531145012695,1
43.483996523941826,42.898546688271594,0,26.509797676309105,1.3462257562027482,1
71.43944089325325,25.981627160151348,1,86.9476617605327,0.5222506360177785,1
56.33919022318011,38.195584027220335,0,89.43038890951125,-0.09791524644290406,1
29.74857413342393,38.388504070382204,1,51.96787805261531,2.2724347204468818,1
51.86454314769428,27.232058791460027,1,16.812975457880874,0.8890371222798921,1
43.38213535231612,32.84491539592638,0,44.90434809252381,0.5737444210044131,1
58.52433334796224,38.14198311564269,1,82.31838935163431,-1.276304416538336,1
42.07479261567299,28.104361295062564,1,91.15966256916059,-1.2883076174635377,1
48.85263558533101,28.982098199488192,0,28.312546824783624,0.2927154821418534,1
55.049872789804574,27.09159543025678,1,16.027625082274437,0.1455211977682408,1
58.657551941701215,24.926216346535668,1,88.96154078195548,-0.6141225650083162,1
37.997035929442234,26.753612274669965,1,45.04644450809877,0.14098269961206,1
46.654987641590516,23.880298666188718,1,58.758486784080695,1.5886269280435958,1
45.25054688839044,30.17041734129613,0,97.1259230845683,0.6954024745502987,1
43.46670767426288,26.15013384470679,1,15.990825512280058,-1.1410085097527383,0
67.65454240281096,31.16892955895374,1,68.3486206706886,-0.1115088271429437,1
54.049817109609556,22.220521768981865,1,16.669488031738037,-0.8049664808525608,1
37.391160456649544,31.654401161072286,1,43.79220356198503,-0.38769991640856116,1
59.17861947054776,34.16764480804462,0,82.3433090674102,-0.41361566562964275,1
71.22156197012633,20.031321787142723,1,49.012500948007094,-0.4776455826040052,1
60.32465260551147,31.87028284923786,0,99.74641185126553,-1.2551353719733949,1
34.80630034045987,36.13834496236646,1,60.315335645194196,-0.12765468151819012,1
45.15765927133749,23.951794906543974,0,38.904593737235814,-0.56060763684731,1
62.669111491866225,38.362861934188516,0,29.81001933142778,-2.929448690002268,0
42.92330534381219,32.095095046830224,0,41.54684808575456,2.052972024501663,1
54.43819428146229,26.474940721207957,0,43.52799463835957,1.088769654216672,1
57.74634053429337,29.72115461171147,0,16.18423099515649,-0.37630072492499606,0
40.730695284219166,32.791634562608614,1,43.261677948409584,0.018819049740598424,1
49.404746439382,30.380026957062057,1,51.781466776530245,-1.1716543473175618,1
17.58732659930927,32.693779962231844,1,75.04639770149242,1.6957228778108653,1
39.756123586657104,25.39663203460317,0,69.10565362494472,1.8972886947731116,1
47.4743184860684,30.84680412018039,1,73.78890897062388,0.1566937282465246,1
37.52216818035151,22.9314275154751,0,10.75273136891714,1.0235306441853447,1
66.32411303931636,29.4438696932565,0,29.590065962248243,0.17528677893392386,1
35.69858622039367,25.480461792676053,1,69.5515859559871,-1.3367254388759306,1
45.599555133030165,26.322350287051165,1,53.559043136177245,-0.4118233689636573,1
51.30740577286091,36.18046587605219,0,10.478212810151135,0.13192796677195706,0
64.41273289066116,35.45655060297135,0,82.40451781886401,-0.4545477187434442,1
35.6413784882056,33.045690604535885,1,79.55286159613037,-0.218653277435036,1
61.63163752154959,24.538436176637106,1,59.357724669420634,-0.09139955750911445,1
50.10233061019587,28.41795775152599,1,15.981699319864491,-0.08087849786546131,1
40.18491348952049,36.06548849989592,1,78.98635445793262,0.05225849049748321,1
54.62103474263271,30.708584568199523,0,62.53422289582276,-1.060605066396601,0
51.9905969557347,41.59664769990847,1,80.37639794421632,-0.7170161491279362,1
43.99783122841205,31.96658919697186,1,77.65722931562564,-1.2845842656999693,1
50.69802084990019,30.960245582450156,1,82.27018647620534,0.9778155496862003,1
46.1468640313824,28.454417678987493,0,56.62072597641623,-2.1056469418403245,0
51.13517345251248,30.66770452391141,0,22.62920663741635,1.1535903433169254,1
56.62130674521047,29.23765081809728,0,70.40417260417198,1.3863493972628433,1
65.86016816145352,33.54054338344295,0,65.84264065467735,-0.3021805869826214,1
37.62184501173151,34.783511583972924,1,76.80278684791784,-2.6031370878272986,0
71.33033374656267,26.070052697460252,0,25.289290544566178,-0.3613105619672905,1
30.479122004774982,23.34383523221111,1,27.54776799102603,-0.06418416128881928,1
48.482149049644164,20.818973134483517,1,90.13685654973956,-1.0105982199289134,1
55.883172064845766,32.53995663456272,1,77.49800186068637,-0.5152183938082427,1
52.809918677350325,24.483166969130632,1,91.74056398302906,1.5301951988633513,1
43.77300480179406,19.235547035237587,0,78.28437890475287,0.664927162301741,1
47.918777496427246,31.942893022654822,0,63.743977539127165,-0.9245641143780999,0
45.06999065341167,42.46499758716395,0,68.87194633250863,-1.5975991695954321,0
44.106352430557884,29.969645442300532,1,90.0215131546009,-0.3270173176097711,1
58.496020970210246,34.19245387225821,1,62.09260790607465,-0.21345677935043825,1
53.57015485965047,30.409146792737825,1,66.91521918955488,0.4961991873633163,1
43.070904047393455,29.505551734044285,1,24.08290444032405,-0.535316712567659,0
58.995998754332504,34.59538241493884,1,52.652909810449245,0.5114995753618614,1
53.072995208766095,28.548627279056742,0,74.4757400762289,1.9351540400602292,1
58.1286211883896,31.336961570359513,1,34.384842848472886,0.8155010224442626,1
56.29628841923612,31.608489030980067,0,28.202876247208142,-0.048088507330772585,1
41.710049890779274,26.659547731784755,1,38.244412740197404,-0.18315047105329468,1
44.39818959803031,34.960211747682614,1,31.73505651935501,-0.35667313417987123,0
57.472936051232615,29.125201216522957,0,29.342137333275627,1.1806409124521446,1
56.10370265433465,26.221274202535778,0,48.23657585812782,-0.6273134459513029,1
49.79098406035852,32.68254921785202,1,91.70546624951807,0.04522270899998256,1
51.17327383308782,25.507660091044812,1,55.63536820648464,0.05119790188108534,1
62.77664895788425,30.140905786845643,1,26.912834273379072,-0.501784192811532,1
44.0842861116417,29.95440501677898,1,16.927450244278667,-1.3724655478841008,0
55.470973811700375,35.42947782915789,0,72.65405306241327,0.32297450361766816,1
47.97807347566106,32.373491164399766,1,44.451888799274904,-0.06100397185538355,1
47.8231879677278,29.87486520627428,0,83.96478519268233,0.5002404694365699,1
60.9877685198719,34.08883149600143,1,69.35596917766932,-0.5336003064391669,1
58.2541634898803,36.951037745086566,0,81.66173054872317,1.2208212988130478,1
58.135096360006386,32.78905153175931,0,34.47514354766039,-0.8767737812118448,0
63.05478807154329,30.051763099216902,1,72.31230302149524,1.7120402840178925,1
50.21003841632759,23.4408188382492,0,33.76557862243469,-1.7476365098282616,0
56.81952971294964,24.674431684623137,1,94.51616315052624,0.43477006455689116,1
46.89733243406544,28.47387647822666,0,67.2736853380037,0.47543068252662346,1
53.24166352488442,26.952438989203586,1,39.20606201578079,-0.7955570679408823,1
48.698569456323156,29.06514348507277,0,34.25606760630454,0.4243939378610126,1
50.96995964992718,30.283249624485535,1,27.183392656447914,1.2795186697601588,1
55.95157025436914,32.64846377178365,1,72.5176863004355,-2.2168188393540644,0
41.81779316766527,29.647506109704544,0,29.684405169813456,0.5027448074908146,1
70.9238727568546,32.43250821913101,0,63.57729393347402,-2.4932708203300775,0
39.93982618500298,30.3223720740506,0,33.81715242328216,-0.965664803523208,0
37.85811387212268,20.12266716823064,0,69.57720503144817,1.6291663649009451,1
61.581108735000676,25.303323030906228,1,83.34457556864852,-0.581782033392054,1
57.91662693962936,29.279562221391924,0,80.02227188301879,-1.1738799644089726,1
56.24119817052155,23.95152628579446,1,78.47661978377036,-0.19793772898468187,1
56.2834550926428,32.999643649981024,0,26.895016512302686,2.067906338163552,1
49.87753227153085,37.65375416171849,1,17.954645228606683,-1.8316822472060261,0
41.02745628514168,36.09380925848659,1,72.9053945638647,-1.0513099116393445,0
50.75804558193726,28.93278564534896,1,43.15124924149162,1.4974316831796264,1
43.22838288487888,37.45363068424976,1,48.911160376301254,1.8577023435377324,1
59.75119733417751,30.743337286010558,0,12.803418351405195,-0.10343122429028392,1
48.52942618497861,28.314570144409803,0,33.361880434754426,-1.2390527025266425,0
41.745028032074885,26.9329866822953,1,13.030876348701762,2.095843501809159,1
46.78614158347007,28.487651567559357,0,89.12671953411228,1.5944423917491968,1
54.12931454275624,28.059115907293858,0,31.90570148966774,0.678946987762233,1
44.36275447196025,30.85208111187744,1,60.160345261570725,-0.81240234893742,1
41.77779604433569,30.802869905249324,0,13.508138859501738,-0.049029340838036735,0
52.436872114919126,30.015230100767074,0,70.01626521750923,-0.16036008104483077,1
52.44966571108723,32.18469084873175,0,39.07246111786844,0.33085130461557777,1
44.9305682462887,35.95323137393171,1,90.81272682618993,1.451001438131336,1
45.289616943816775,34.74777067720662,0,89.93063700406323,0.8794170411374032,1
52.32049937357636,22.575510157750482,1,39.2761556525573,-1.0773760769847582,1
35.51915658502676,17.230394325490224,0,91.08648061214211,1.3764964500195378,1
35.92536225623445,34.67159955619637,0,99.6541906148901,0.3131321400131553,1
42.81555778747564,23.165606507922895,0,84.28740977115532,0.6870657958589163,1
47.86552848288153,28.87617299053658,1,86.03842129797061,1.466540859278603,1
53.10907565598005,24.149434869703203,1,32.41078624981809,-1.1115802495135512,1
64.75356216949552,20.9900978120999,0,61.903215897198066,-0.035825578706462934,1
58.576596232020194,32.70731364102394,1,16.05303225706311,-0.531454551359215,1
48.40061470036573,33.79577580151324,0,18.542614313950274,-1.5678594253654559,0
49.80983792097311,27.1174479963664,1,99.90033508299615,0.3467099776049199,1
39.97470635362191,17.04478853927545,1,39.39753244833199,2.5115565515844236,1
49.8148686400761,27.268777758737585,0,77.33655208439617,-1.8400777445057528,0
47.11341361079862,31.959020027012734,0,82.59985477241348,-0.032280611049470324,1
53.227185603380896,22.605442156129357,0,87.22209439065062,0.6405429350747734,1
41.727690564476774,30.91679959889578,0,99.78654676619409,0.12307820165618115,1
55.193465142411725,29.923450754135022,1,31.734683673118106,-0.1131280525157404,1
65.32738913002578,32.89645749800544,1,13.631574417372974,-1.2992163634458243,0
48.91239851543143,30.597901842070765,1,47.00723661951274,0.23278674294016363,1
54.01711722098941,25.13465529559222,0,21.707260284605226,-0.7567639770159263,0
56.90143991711113,35.982857508322454,0,12.018330024584962,-2.1899217049785533,0
45.987795281141636,29.20735213486515,1,42.43841444273375,1.1945922205137307,1
52.24092481810417,29.86347730245034,0,80.53644259677128,0.9583858198420424,1
50.12592400781795,25.333660204634022,1,60.95626221025638,0.0516609768510798,1
50.97676098548832,27.783588744042447,1,38.150019028931865,0.22907468820570256,1
42.26990216144534,25.575986429865495,1,68.89078049434477,1.0743180127155614,1
50.245101742589426,29.135269700382885,1,30.881636227792963,0.2243396567780826,1
54.979982912454496,38.558542400711715,1,11.294330146487653,0.9040175547613144,1
64.51143607795042,23.140494285343216,0,78.79180477927846,-0.29748220087385013,1
